date,sector,coefficient,metric,metric_coefficient,metric_weight,source,comment
2025-04-10,Drugs,0.9642,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20250410_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 1.0977 x 50.0% | ps: 0.8536 x 16.7% | fcf_yield: 0.8191 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2025-06-10,Drugs,0.8059,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20250610_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 0.7559 x 50.0% | ps: 0.8925 x 16.7% | fcf_yield: 0.8375 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2025-08-10,Drugs,0.8617,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20250810_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 0.7945 x 50.0% | ps: 0.9756 x 16.7% | fcf_yield: 0.9054 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2025-10-10,Drugs,0.9494,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20251010_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 0.8742 x 50.0% | ps: 1.0734 x 16.7% | fcf_yield: 1.0000 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2025-12-10,Drugs,0.9835,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20251210_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 0.8544 x 50.0% | ps: 1.1437 x 16.7% | fcf_yield: 1.0970 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2026-02-10,Drugs,1.1109,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20260210_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 0.9860 x 50.0% | ps: 1.3199 x 16.7% | fcf_yield: 1.1937 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2026-04-10,Drugs,1.0961,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20260410_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 0.9247 x 50.0% | ps: 1.2733 x 16.7% | fcf_yield: 1.2645 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2026-06-20,Drugs,1.249,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20260620_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 1.3576 x 50.0% | ps: 1.2084 x 16.7% | fcf_yield: 1.1066 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2026-08-10,Drugs,1.5776,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20260810_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 1.8725 x 50.0% | ps: 1.3646 x 16.7% | fcf_yield: 1.2416 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2026-09-10,Drugs,1.5272,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_drugs_current_20260910_summary.csv; norm fyn_drugs_norm_summary.csv,status=provisional; pe: 1.7070 x 50.0% | ps: 1.3882 x 16.7% | fcf_yield: 1.3271 x 33.3%; missing weighted metrics: ev_ebitda; remaining weights renormalised
2024-10-10,Energy,1.2338,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_energy_current_20241010_summary.csv; norm fyn_energy_norm_summary.csv,status=ok; ev_ebitda: 0.8572 x 33.3% | fcf_yield: 1.6525 x 33.3% | pe: 1.3657 x 16.7% | pb: 1.0179 x 16.7%
2024-12-10,Energy,1.1706,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_energy_current_20241210_summary.csv; norm fyn_energy_norm_summary.csv,status=ok; ev_ebitda: 0.7954 x 33.3% | fcf_yield: 1.6367 x 33.3% | pe: 1.2272 x 16.7% | pb: 0.9327 x 16.7%
2025-02-10,Energy,1.1647,sector_score,,,build_sector_scores_timeframe.py over SEC EDGAR point-in-time fyn_energy_current_20250210_summary.csv; norm fyn_energy_norm_summary.csv,status=ok; ev_ebitda: 0.8057 x 33.3% | fcf_yield: 1.6192 x 33.3% | pe: 1.2322 x 16.7% | pb: 0.9064 x 16.7%
